Energy(eV)+1j*SigmaT (microns) 	Weights
(8334551190.407516+20j)	(5.581753363005579+0j)
(8313859842.468975+20j)	(5.581753363005579+0j)
(8329024928.626625+20j)	(5.581753363005579+0j)
(8353000781.19294+20j)	(5.581753363005579+0j)
(8346927090.147861+20j)	(5.581753363005579+0j)
(8201675413.401728+20j)	(5.581753363005579+0j)
(8333996228.113761+20j)	(5.581753363005579+0j)
(8300194804.324663+20j)	(5.581753363005579+0j)
(8337648373.570911+20j)	(5.581753363005579+0j)
(8265513370.23685+20j)	(5.581753363005579+0j)
(8393357388.0697155+20j)	(5.581753363005579+0j)
(8322250980.269451+20j)	(5.581753363005579+0j)
(8251653501.152086+20j)	(5.581753363005579+0j)
(8252730667.814164+20j)	(5.581753363005579+0j)
(8218625775.509203+20j)	(5.581753363005579+0j)
(8213328455.291887+20j)	(5.581753363005579+0j)
(8264945308.609869+20j)	(5.581753363005579+0j)
(8350585619.283097+20j)	(5.581753363005579+0j)
(8383928430.070967+20j)	(5.581753363005579+0j)
(8307327623.810484+20j)	(5.581753363005579+0j)
(8360473469.491985+20j)	(5.581753363005579+0j)
(8367227382.369644+20j)	(5.581753363005579+0j)
(8245452160.655286+20j)	(5.581753363005579+0j)
(8323274657.028196+20j)	(5.581753363005579+0j)
(8353766943.689543+20j)	(5.581753363005579+0j)
(8238883441.240957+20j)	(5.581753363005579+0j)
(8370785687.609756+20j)	(5.581753363005579+0j)
(8312283107.34263+20j)	(5.581753363005579+0j)
(8367604935.224885+20j)	(5.581753363005579+0j)
(8279342307.211578+20j)	(5.581753363005579+0j)
(8334544517.051298+20j)	(5.581753363005579+0j)
(8324407558.045078+20j)	(5.581753363005579+0j)
(8345066003.82134+20j)	(5.581753363005579+0j)
(8332141858.650603+20j)	(5.581753363005579+0j)
(8269421346.101128+20j)	(5.581753363005579+0j)
(8329977948.769912+20j)	(5.581753363005579+0j)
(8301681067.753148+20j)	(5.581753363005579+0j)
(8249729328.86309+20j)	(5.581753363005579+0j)
(8311510865.761057+20j)	(5.581753363005579+0j)
(8264589045.444578+20j)	(5.581753363005579+0j)
(8370910886.742054+20j)	(5.581753363005579+0j)
(8360185117.780446+20j)	(5.581753363005579+0j)
(8330777269.531459+20j)	(5.581753363005579+0j)
(8285647772.119862+20j)	(5.581753363005579+0j)
(8344601059.828371+20j)	(5.581753363005579+0j)
(8369449799.159903+20j)	(5.581753363005579+0j)
(8288253264.338349+20j)	(5.581753363005579+0j)
(8325860096.597265+20j)	(5.581753363005579+0j)
(8342813772.866407+20j)	(5.581753363005579+0j)
(8272379462.602217+20j)	(5.581753363005579+0j)
(8314477957.695401+20j)	(5.581753363005579+0j)
(8239672308.062219+20j)	(5.581753363005579+0j)
(8312168477.290842+20j)	(5.581753363005579+0j)
(8265872699.357195+20j)	(5.581753363005579+0j)
(8324080971.151169+20j)	(5.581753363005579+0j)
(8341522612.957453+20j)	(5.852457440980815+0j)
(8375383811.381048+20j)	(5.852457440980815+0j)
(8331491617.898401+20j)	(5.852457440980815+0j)
(8353918321.069448+20j)	(5.852457440980815+0j)
(8373668664.805734+20j)	(5.852457440980815+0j)
(8342505783.611712+20j)	(5.852457440980815+0j)
(8350154428.436382+20j)	(5.852457440980815+0j)
(8363542754.008222+20j)	(5.852457440980815+0j)
(8302303268.221368+20j)	(5.852457440980815+0j)
(8343045636.441713+20j)	(5.852457440980815+0j)
(8374811435.128639+20j)	(5.852457440980815+0j)
(8294482030.978207+20j)	(5.852457440980815+0j)
(8340195922.929651+20j)	(5.852457440980815+0j)
(8354743920.581282+20j)	(5.852457440980815+0j)
(8349520534.388224+20j)	(5.852457440980815+0j)
(8333319688.35521+20j)	(5.852457440980815+0j)
(8352739829.096158+20j)	(5.852457440980815+0j)
(8347351316.05769+20j)	(5.852457440980815+0j)
(8290881811.682625+20j)	(5.852457440980815+0j)
(8223400338.829479+20j)	(5.852457440980815+0j)
(8360427534.239759+20j)	(5.852457440980815+0j)
(8314420311.530391+20j)	(5.852457440980815+0j)
(8306660987.048206+20j)	(5.852457440980815+0j)
(8244445111.997317+20j)	(5.852457440980815+0j)
(8363884232.535039+20j)	(5.852457440980815+0j)
(8344369078.219542+20j)	(5.852457440980815+0j)
(8270319181.662479+20j)	(5.852457440980815+0j)
(8337657467.4026375+20j)	(5.852457440980815+0j)
(8281858142.683479+20j)	(5.852457440980815+0j)
(8365121865.097805+20j)	(5.852457440980815+0j)
(8362666818.141588+20j)	(5.852457440980815+0j)
(8356039707.830589+20j)	(5.852457440980815+0j)
(8304752148.6062355+20j)	(5.852457440980815+0j)
(8282011999.631069+20j)	(5.852457440980815+0j)
(8336269182.452702+20j)	(5.852457440980815+0j)
(8348694831.140006+20j)	(5.852457440980815+0j)
(8375085090.646477+20j)	(5.852457440980815+0j)
(8348181594.061472+20j)	(5.852457440980815+0j)
(8083808166.886568+20j)	(5.852457440980815+0j)
(8321853775.08082+20j)	(5.852457440980815+0j)
(8335967742.944664+20j)	(5.852457440980815+0j)
(8354235169.052464+20j)	(5.852457440980815+0j)
(8389180081.158737+20j)	(5.852457440980815+0j)
(8182031354.904097+20j)	(5.852457440980815+0j)
(8317488223.344355+20j)	(5.852457440980815+0j)
(8326038513.994435+20j)	(5.852457440980815+0j)
(8387885034.121397+20j)	(5.852457440980815+0j)
(8363996494.631018+20j)	(5.852457440980815+0j)
(8376211421.20182+20j)	(5.852457440980815+0j)
(8331449616.987646+20j)	(5.852457440980815+0j)
(8286601304.835792+20j)	(5.852457440980815+0j)
(8357148795.4106245+20j)	(5.852457440980815+0j)
(8341355037.212383+20j)	(5.852457440980815+0j)
(8335766468.171806+20j)	(5.852457440980815+0j)
(8363579657.249666+20j)	(5.852457440980815+0j)
(8265832152.172292+20j)	(5.852457440980815+0j)
(8265268902.183912+20j)	(5.852457440980815+0j)
(8364630082.778565+20j)	(5.852457440980815+0j)
(8322352158.9562645+20j)	(5.852457440980815+0j)
(8354446396.181915+20j)	(5.852457440980815+0j)
(8267412414.516344+20j)	(5.852457440980815+0j)
(8357966590.561202+20j)	(5.852457440980815+0j)
(8290381121.467913+20j)	(5.852457440980815+0j)
(8290617710.884777+20j)	(5.852457440980815+0j)
(8338379764.241411+20j)	(5.852457440980815+0j)
(8358840504.123953+20j)	(5.852457440980815+0j)
(8390504358.411689+20j)	(5.852457440980815+0j)
(8307131415.285561+20j)	(5.852457440980815+0j)
(8189951902.6287+20j)	(5.852457440980815+0j)
(8332027424.605603+20j)	(5.852457440980815+0j)
(8351704694.966282+20j)	(5.852457440980815+0j)
(8369758492.640858+20j)	(5.852457440980815+0j)
(8391693050.144732+20j)	(5.852457440980815+0j)
(8170919632.056459+20j)	(5.852457440980815+0j)
(8424968035.693132+20j)	(5.852457440980815+0j)
(8290872454.247782+20j)	(5.852457440980815+0j)
(8361478538.003384+20j)	(5.852457440980815+0j)
(8292376394.224588+20j)	(5.852457440980815+0j)
(8280492102.22212+20j)	(5.852457440980815+0j)
(8353901544.791012+20j)	(5.852457440980815+0j)
(8339299913.106165+20j)	(5.852457440980815+0j)
(8347441213.621803+20j)	(5.852457440980815+0j)
(8086186394.002003+20j)	(5.852457440980815+0j)
(8335159743.40461+20j)	(5.852457440980815+0j)
(8343603946.955803+20j)	(5.852457440980815+0j)
(8173221495.01536+20j)	(5.382144394804314+0j)
(8322617540.519892+20j)	(5.382144394804314+0j)
(8383105563.331507+20j)	(5.382144394804314+0j)
(8340656628.612009+20j)	(5.382144394804314+0j)
(8356552954.629423+20j)	(5.382144394804314+0j)
(8392101615.126682+20j)	(5.382144394804314+0j)
(8352397944.4347925+20j)	(5.382144394804314+0j)
(8365121224.779752+20j)	(5.382144394804314+0j)
(8332312413.139536+20j)	(5.382144394804314+0j)
(8353739389.545317+20j)	(5.382144394804314+0j)
(8321222451.125994+20j)	(5.382144394804314+0j)
(8347123579.692757+20j)	(5.382144394804314+0j)
(8296216497.020706+20j)	(5.382144394804314+0j)
(8204835213.122969+20j)	(5.382144394804314+0j)
(8363967613.837719+20j)	(5.382144394804314+0j)
(8376892823.28717+20j)	(5.382144394804314+0j)
(8257552128.665624+20j)	(5.382144394804314+0j)
(8386330764.515287+20j)	(5.382144394804314+0j)
(8290802367.071037+20j)	(5.382144394804314+0j)
(8299560780.82725+20j)	(5.382144394804314+0j)
(8210479688.4592705+20j)	(5.382144394804314+0j)
(8368794927.729483+20j)	(5.382144394804314+0j)
(8383348530.621296+20j)	(5.382144394804314+0j)
(8105066333.409517+20j)	(5.382144394804314+0j)
(8269179883.777239+20j)	(5.382144394804314+0j)
(8347210825.707085+20j)	(5.382144394804314+0j)
(8359693805.765675+20j)	(5.382144394804314+0j)
(8394702681.693067+20j)	(5.382144394804314+0j)
(8267677636.624949+20j)	(5.382144394804314+0j)
(8294393946.341396+20j)	(5.382144394804314+0j)
(8347402739.965733+20j)	(5.382144394804314+0j)
(8375757959.711444+20j)	(5.382144394804314+0j)
(8270273113.683847+20j)	(5.382144394804314+0j)
(8321377009.518587+20j)	(5.382144394804314+0j)
(8327225150.460889+20j)	(5.382144394804314+0j)
(8309899158.764576+20j)	(5.382144394804314+0j)
(8360058328.987449+20j)	(5.382144394804314+0j)
(8311378994.071571+20j)	(5.382144394804314+0j)
(8358517391.570044+20j)	(5.382144394804314+0j)
(8347996065.300777+20j)	(5.382144394804314+0j)
(8356342290.2195+20j)	(5.382144394804314+0j)
(8372144390.68453+20j)	(5.382144394804314+0j)
(8364779621.978718+20j)	(5.382144394804314+0j)
(8355764937.814766+20j)	(5.382144394804314+0j)
(8302889325.556736+20j)	(5.382144394804314+0j)
(8342974105.86865+20j)	(5.382144394804314+0j)
(8372033817.59533+20j)	(5.382144394804314+0j)
(8308564267.897285+20j)	(5.382144394804314+0j)
(8385103855.410146+20j)	(5.382144394804314+0j)
(8260095531.043409+20j)	(5.382144394804314+0j)
(8305518020.791992+20j)	(5.382144394804314+0j)
(8323036487.681273+20j)	(5.382144394804314+0j)
(8332056727.473829+20j)	(5.382144394804314+0j)
(8205389814.664551+20j)	(5.382144394804314+0j)
(8354704038.965992+20j)	(5.382144394804314+0j)
(8342114981.113852+20j)	(5.382144394804314+0j)
(8301826971.83863+20j)	(5.382144394804314+0j)
(8231838947.39096+20j)	(5.382144394804314+0j)
(8376468799.107399+20j)	(5.382144394804314+0j)
(8358591172.378687+20j)	(5.382144394804314+0j)
(8225366160.154436+20j)	(5.382144394804314+0j)
(8297555849.689201+20j)	(5.382144394804314+0j)
(8281863870.718319+20j)	(5.382144394804314+0j)
(8357526075.572132+20j)	(5.382144394804314+0j)
(8338209199.164546+20j)	(5.382144394804314+0j)
(8370938515.425066+20j)	(5.382144394804314+0j)
(8304204147.65932+20j)	(5.382144394804314+0j)
(8382416855.45667+20j)	(5.382144394804314+0j)
(8326103028.85519+20j)	(5.382144394804314+0j)
(8360303838.308585+20j)	(5.382144394804314+0j)
(8364909107.540813+20j)	(5.382144394804314+0j)
(8325188601.756779+20j)	(5.382144394804314+0j)
(8301045617.451763+20j)	(5.382144394804314+0j)
(8340688842.618467+20j)	(5.382144394804314+0j)
(8341124216.796905+20j)	(5.382144394804314+0j)
(8292446313.684858+20j)	(5.382144394804314+0j)
(8280503745.864633+20j)	(5.382144394804314+0j)
(8310481322.795656+20j)	(5.382144394804314+0j)
(8375608669.134372+20j)	(5.382144394804314+0j)
(8313293620.832333+20j)	(5.382144394804314+0j)
(8348179853.941604+20j)	(5.382144394804314+0j)
(8296527821.564478+20j)	(5.382144394804314+0j)
(8336397860.184345+20j)	(5.382144394804314+0j)
(8258503642.519871+20j)	(5.382144394804314+0j)
(8333251816.702412+20j)	(5.632951007178738+0j)
(8236040852.960836+20j)	(5.632951007178738+0j)
(8348260828.6217+20j)	(5.632951007178738+0j)
(8335573898.939489+20j)	(5.632951007178738+0j)
(8288089724.678955+20j)	(5.632951007178738+0j)
(8365549474.739613+20j)	(5.632951007178738+0j)
(8309595336.468838+20j)	(5.632951007178738+0j)
(8251111517.002766+20j)	(5.632951007178738+0j)
(8376170304.61429+20j)	(5.632951007178738+0j)
(8285333631.847088+20j)	(5.632951007178738+0j)
(8319212010.179733+20j)	(5.632951007178738+0j)
(8378941865.2342205+20j)	(5.632951007178738+0j)
(8348368428.579753+20j)	(5.632951007178738+0j)
(8292912543.182207+20j)	(5.632951007178738+0j)
(8225223708.944731+20j)	(5.632951007178738+0j)
(8357787051.266163+20j)	(5.632951007178738+0j)
(8368441459.59625+20j)	(5.632951007178738+0j)
(8118102670.575834+20j)	(5.632951007178738+0j)
(8354828080.2341585+20j)	(5.632951007178738+0j)
(8350318048.421019+20j)	(5.632951007178738+0j)
(8207607312.022844+20j)	(5.632951007178738+0j)
(8248246005.669563+20j)	(5.632951007178738+0j)
(8307167894.41844+20j)	(5.632951007178738+0j)
(8301975840.088148+20j)	(5.632951007178738+0j)
(8378391228.694187+20j)	(5.632951007178738+0j)
(8375550282.108343+20j)	(5.632951007178738+0j)
(8360364695.974687+20j)	(5.632951007178738+0j)
(8226942379.576977+20j)	(5.632951007178738+0j)
(8321373455.028161+20j)	(5.632951007178738+0j)
(8388837144.758318+20j)	(5.632951007178738+0j)
(8367448754.171989+20j)	(5.632951007178738+0j)
(8355609369.306693+20j)	(5.632951007178738+0j)
(8301512836.251585+20j)	(5.632951007178738+0j)
(8355657568.216559+20j)	(5.632951007178738+0j)
(8322680460.314776+20j)	(5.632951007178738+0j)
(8275838783.830278+20j)	(5.632951007178738+0j)
(8303628233.230076+20j)	(5.632951007178738+0j)
(8351318081.360027+20j)	(5.632951007178738+0j)
(8266104007.339048+20j)	(5.632951007178738+0j)
(8329920672.417955+20j)	(5.632951007178738+0j)
(8305384197.190788+20j)	(5.632951007178738+0j)
(8310163134.902906+20j)	(5.632951007178738+0j)
(8359995227.851639+20j)	(5.632951007178738+0j)
(8264374402.558998+20j)	(5.632951007178738+0j)
(8353871546.459839+20j)	(5.632951007178738+0j)
(8346638039.483752+20j)	(5.632951007178738+0j)
(8317317388.639547+20j)	(5.632951007178738+0j)
(8321046024.462009+20j)	(5.632951007178738+0j)
(8203032903.303484+20j)	(5.632951007178738+0j)
(8310916494.29958+20j)	(5.632951007178738+0j)
(8293259965.63641+20j)	(5.632951007178738+0j)
(8275440687.348204+20j)	(5.632951007178738+0j)
(8342827592.987169+20j)	(5.632951007178738+0j)
(8356844264.743132+20j)	(5.632951007178738+0j)
(8366787023.091179+20j)	(5.632951007178738+0j)
(8306356539.089739+20j)	(5.632951007178738+0j)
(8378687077.127314+20j)	(5.632951007178738+0j)
(8282949958.358721+20j)	(5.632951007178738+0j)
(8355744599.086977+20j)	(5.632951007178738+0j)
(8369085721.854745+20j)	(5.632951007178738+0j)
(8350899250.793337+20j)	(5.632951007178738+0j)
(8345984298.383019+20j)	(5.632951007178738+0j)
(8333024327.849034+20j)	(5.632951007178738+0j)
(8365094009.97518+20j)	(5.632951007178738+0j)
(8320508643.873009+20j)	(5.632951007178738+0j)
(8329176289.99444+20j)	(5.632951007178738+0j)
(8308268546.92588+20j)	(5.632951007178738+0j)
(8355782786.643589+20j)	(5.632951007178738+0j)
(8225820593.402645+20j)	(5.632951007178738+0j)
(8282240165.960489+20j)	(5.632951007178738+0j)
(8344020170.106348+20j)	(5.632951007178738+0j)
(8361115576.605076+20j)	(6.024184021074764+0j)
(8273295609.776487+20j)	(6.024184021074764+0j)
(8248411802.97048+20j)	(6.024184021074764+0j)
(8345398806.814213+20j)	(6.024184021074764+0j)
(8368669086.787321+20j)	(6.024184021074764+0j)
(8352084461.282426+20j)	(6.024184021074764+0j)
(8361426266.447327+20j)	(6.024184021074764+0j)
(8261196620.505808+20j)	(6.024184021074764+0j)
(8353965621.136068+20j)	(6.024184021074764+0j)
(8270364644.823653+20j)	(6.024184021074764+0j)
(8337797867.330627+20j)	(6.024184021074764+0j)
(8302575994.61893+20j)	(6.024184021074764+0j)
(8154959802.552525+20j)	(6.024184021074764+0j)
(8353759559.593498+20j)	(6.024184021074764+0j)
(8331315413.100804+20j)	(6.024184021074764+0j)
(8333782612.854567+20j)	(6.024184021074764+0j)
(8290221657.477531+20j)	(6.024184021074764+0j)
(8300477321.131306+20j)	(6.024184021074764+0j)
(8224494562.38553+20j)	(6.024184021074764+0j)
(8365737125.566912+20j)	(6.024184021074764+0j)
(8304711085.507643+20j)	(6.024184021074764+0j)
(8354448470.149555+20j)	(6.024184021074764+0j)
(8296853532.567886+20j)	(6.024184021074764+0j)
(8330867735.604909+20j)	(6.024184021074764+0j)
(8352153062.842057+20j)	(6.024184021074764+0j)
(8235631994.198553+20j)	(6.024184021074764+0j)
(8331398887.841864+20j)	(6.024184021074764+0j)
(8347224534.674301+20j)	(6.024184021074764+0j)
(8316710886.934917+20j)	(6.024184021074764+0j)
(8324991389.084097+20j)	(6.024184021074764+0j)
(8336351314.809125+20j)	(6.024184021074764+0j)
(8273470100.095488+20j)	(6.024184021074764+0j)
(8384308323.637824+20j)	(6.024184021074764+0j)
(8270378636.674822+20j)	(6.024184021074764+0j)
(8319670351.523495+20j)	(6.024184021074764+0j)
(8327790854.181527+20j)	(6.024184021074764+0j)
(8348365906.532421+20j)	(6.024184021074764+0j)
(8302456877.621603+20j)	(6.024184021074764+0j)
(8242721880.182216+20j)	(6.024184021074764+0j)
(8291025453.483549+20j)	(6.024184021074764+0j)
(8383341936.37632+20j)	(6.024184021074764+0j)
(8294665321.448149+20j)	(6.024184021074764+0j)
(8295736237.046652+20j)	(6.024184021074764+0j)
(8216491860.026749+20j)	(6.024184021074764+0j)
(8278339011.769083+20j)	(6.024184021074764+0j)
(8390521668.5769+20j)	(6.024184021074764+0j)
(8332689336.69858+20j)	(6.024184021074764+0j)
(8352422061.019844+20j)	(6.024184021074764+0j)
(8331377435.532282+20j)	(6.024184021074764+0j)
(8289052576.215725+20j)	(6.024184021074764+0j)
(8346069255.265787+20j)	(6.024184021074764+0j)
(8355381228.362219+20j)	(6.024184021074764+0j)
(8323658725.570001+20j)	(6.024184021074764+0j)
(8187029325.763262+20j)	(6.024184021074764+0j)
(8309307801.954008+20j)	(6.024184021074764+0j)
(8235930776.341998+20j)	(6.024184021074764+0j)
(8338683733.406911+20j)	(6.024184021074764+0j)
(8368117938.052981+20j)	(6.024184021074764+0j)
(8320502529.340462+20j)	(6.024184021074764+0j)
(8343149367.426448+20j)	(6.024184021074764+0j)
(8295266481.73801+20j)	(6.024184021074764+0j)
(8278947797.038779+20j)	(6.024184021074764+0j)
(8268761906.613064+20j)	(6.024184021074764+0j)
(8235955083.192267+20j)	(6.024184021074764+0j)
(8393820375.035441+20j)	(6.024184021074764+0j)
(8219111076.638303+20j)	(6.024184021074764+0j)
(8357554575.157537+20j)	(6.024184021074764+0j)
(8332486798.93353+20j)	(6.024184021074764+0j)
(8324480098.327008+20j)	(6.024184021074764+0j)
(8315819234.382004+20j)	(6.024184021074764+0j)
(8335245283.713549+20j)	(6.024184021074764+0j)
(8133641796.476671+20j)	(6.024184021074764+0j)
(8204221833.658882+20j)	(6.024184021074764+0j)
(8318743831.315926+20j)	(6.024184021074764+0j)
(8310209293.97918+20j)	(6.024184021074764+0j)
(8359974346.332172+20j)	(6.024184021074764+0j)
(8301002936.013666+20j)	(6.024184021074764+0j)
(8306816043.455654+20j)	(6.024184021074764+0j)
(8388336793.271248+20j)	(6.024184021074764+0j)
(8306725233.545467+20j)	(6.024184021074764+0j)
(8147477527.760414+20j)	(6.024184021074764+0j)
(8329520876.999741+20j)	(6.024184021074764+0j)
(8387346234.638512+20j)	(6.024184021074764+0j)
(8258978014.460609+20j)	(6.024184021074764+0j)
(8341746169.983156+20j)	(6.024184021074764+0j)
(8375166492.457679+20j)	(6.024184021074764+0j)
(8359662668.772997+20j)	(6.024184021074764+0j)
(8353384316.610602+20j)	(6.024184021074764+0j)
(8359325673.797781+20j)	(6.024184021074764+0j)
(8294552968.999809+20j)	(5.214919468256401+0j)
(8274301293.161881+20j)	(5.214919468256401+0j)
(8379751640.091206+20j)	(5.214919468256401+0j)
(8360828176.535017+20j)	(5.214919468256401+0j)
(8370624659.3462715+20j)	(5.214919468256401+0j)
(8235232068.559848+20j)	(5.214919468256401+0j)
(8343911644.106392+20j)	(5.214919468256401+0j)
(8356424341.228958+20j)	(5.214919468256401+0j)
(8294308230.542412+20j)	(5.214919468256401+0j)
(8358268402.371716+20j)	(5.214919468256401+0j)
(8318477989.808989+20j)	(5.214919468256401+0j)
(8315452753.214514+20j)	(5.214919468256401+0j)
(8303941601.749097+20j)	(5.214919468256401+0j)
(8326932037.934061+20j)	(5.214919468256401+0j)
(8348514236.025423+20j)	(5.214919468256401+0j)
(8346860531.606024+20j)	(5.214919468256401+0j)
(8360637530.224236+20j)	(5.214919468256401+0j)
(8288317339.323875+20j)	(5.214919468256401+0j)
(8342432011.805571+20j)	(5.214919468256401+0j)
(8344015850.422956+20j)	(5.214919468256401+0j)
(8295563111.986201+20j)	(5.214919468256401+0j)
(8370682888.773169+20j)	(5.214919468256401+0j)
(8332325586.1350975+20j)	(5.214919468256401+0j)
(8314497733.338997+20j)	(5.214919468256401+0j)
(8265081446.824329+20j)	(5.214919468256401+0j)
(8275905971.470916+20j)	(5.214919468256401+0j)
(8208788276.727588+20j)	(5.214919468256401+0j)
(8256068830.582088+20j)	(5.214919468256401+0j)
(8311894067.163978+20j)	(5.214919468256401+0j)
(8369479010.230198+20j)	(5.214919468256401+0j)
(8356959854.31576+20j)	(5.214919468256401+0j)
(8272575267.987487+20j)	(5.214919468256401+0j)
(8323626831.781744+20j)	(5.214919468256401+0j)
(8377039952.116623+20j)	(5.214919468256401+0j)
(8289089449.508875+20j)	(5.214919468256401+0j)
(8217595412.029312+20j)	(5.214919468256401+0j)
(8367228971.801316+20j)	(5.214919468256401+0j)
(8279177253.862807+20j)	(5.214919468256401+0j)
(8344195871.942261+20j)	(5.214919468256401+0j)
(8368921464.25056+20j)	(5.214919468256401+0j)
(8302793689.128735+20j)	(5.214919468256401+0j)
